2015-04-05;532051.8
2015-04-04;535315.2
2015-04-03;438211.2
2015-04-02;348717.6
2015-04-01;487307.1
2015-03-31;538423.2
2015-03-30;545078.1
2015-03-29;527366.7
2015-03-28;530931.45
2015-03-27;550003.65
2015-03-26;553429.8
2015-03-25;570441.9
2015-03-24;567065.1
2015-03-23;580648.95
2015-03-22;585617.55
2015-03-21;579842.55
2015-03-20;558330.15
2015-03-19;540723.75
2015-03-18;571424.7
2015-03-17;467255.25
2015-03-16;558937.05
2015-03-15;557756.85
2015-03-14;487330.2
2015-03-13;519037.05
2015-03-12;499732.8
2015-03-11;477723.75
2015-03-10;416217.9
2015-03-09;460542.6
2015-03-08;444008.25
2015-03-07;440160
2015-03-06;449195.25
2015-03-05;389755.8
2015-03-04;452707.5
2015-03-03;454511.4
2015-03-02;447805.05
2015-03-01;422077.95
2015-02-28;445489.8
2015-02-27;436538.55
2015-02-26;424197.9
2015-02-25;430375.05
2015-02-24;447307.35
2015-02-23;462004.2
2015-02-22;482003.55
2015-02-21;512452.5
2015-02-20;493611.3
2015-02-19;509888.4
2015-02-18;505190.7
2015-02-17;512789.55
2015-02-16;496127.1
2015-02-15;489930
2015-02-14;498996.75
2015-02-13;532619.85
2015-02-12;531159.3
2015-02-11;489567.75
2015-02-10;496957.65
2015-02-09;505570.8
2015-02-08;494508
2015-02-07;462120.75
2015-02-06;528500.7
2015-02-05;577223.85
2015-02-04;543830.7
2015-02-03;568367.1
2015-02-02;424835.25
2015-02-01;510760.95
2015-01-31;556769.85
2015-01-30;536018.7
2015-01-29;463265.25
2015-01-28;539173.95
2015-01-27;539194.95
2015-01-26;536585.7
2015-01-25;533805.3
2015-01-24;515818.8
2015-01-23;535791.9
2015-01-22;558038.25
2015-01-21;583235.1
2015-01-20;551140.8
2015-01-19;548117.85
2015-01-18;579535.95
2015-01-17;584830.05
2015-01-16;598269
2015-01-15;558072.9
2015-01-14;492761.85
2015-01-13;579304.95
2015-01-12;551253.15
2015-01-11;539088.9
2015-01-10;544892.25
2015-01-09;528371.55
2015-01-08;536365.2
2015-01-07;554645.7
2015-01-06;540717.45
2015-01-05;545475
2015-01-04;586397.7
2015-01-03;555390.15
2015-01-02;531791.4
2015-01-01;546096.6
2014-12-31;566093.85
2014-12-30;508410
2014-12-29;565232.85
2014-12-28;562308.6
2014-12-27;447755.7
2014-12-26;543839.1
2014-12-25;563548.65
2014-12-24;563133.9
2014-12-23;573952.05
2014-12-22;570058.65
2014-12-21;545968.5
2014-12-20;553773.15
2014-12-19;635561.85
2014-12-18;554109.15
2014-12-17;448663.95
2014-12-16;528206.7
2014-12-15;560648.55
2014-12-14;595279.65
2014-12-13;582097.95
2014-12-12;543970.35
2014-12-11;524131.65
2014-12-10;546877.8
2014-12-09;597562.35
2014-12-08;593904.15
2014-12-07;584982.3
2014-12-06;557755.8
2014-12-05;578653.95
2014-12-04;584148.6
2014-12-03;504619.5
2014-12-02;540889.65
2014-12-01;547593.9
2014-11-30;522136.65
2014-11-29;525374.85
2014-11-28;525110.25
2014-11-27;555380.7
2014-11-26;562097.55
2014-11-25;580386.45
2014-11-24;557452.35
2014-11-23;513534
2014-11-22;535939.95
2014-11-21;558870.9
2014-11-20;570998.4
2014-11-19;575078.7
2014-11-18;566292.3
2014-11-17;571933.95
2014-11-16;559255.2
2014-11-15;560941.5
2014-11-14;537426.75
2014-11-13;506490.6
2014-11-12;547272.6
2014-11-11;596691.9
2014-11-10;570759
2014-11-09;605778.6
2014-11-08;613565.4
2014-11-07;583009.35
2014-11-06;500425.8
2014-11-05;466141.2
2014-11-04;528892.35
2014-11-03;600839.4
2014-11-02;615148.8
2014-11-01;487599
2014-10-31;495070.8
2014-10-30;439257
2014-10-29;384702.15
2014-10-28;303306.15
2014-10-27;330323.7
2014-10-26;397915.35
2014-10-25;278400.15
2014-10-24;403975.95
2014-10-23;442200.15
2014-10-22;486196.2
2014-10-21;502534.2
2014-10-20;539103.6
2014-10-19;496547.1
2014-10-18;415247.7
2014-10-17;442222.2
2014-10-16;554972.25
2014-10-15;572775
2014-10-14;601495.65
2014-10-13;591201.45
2014-10-12;554556.45
